id,country,country_2,city,institution,cond,response,above40,male,coworkers,computer,other_bystanders
12797,8,Czech Republic,108,4,0,0,0,0,0,1,1
12781,8,Czech Republic,108,2,0,100,1,1,1,1,1
12742,8,Czech Republic,37,3,1,100,0,0,0,1,0
12992,8,Czech Republic,173,2,0,100,0,1,0,0,0
13085,8,Czech Republic,173,5,1,100,1,0,0,1,1
12972,8,Czech Republic,173,1,0,100,1,1,0,1,1
12964,8,Czech Republic,173,1,0,0,0,0,0,0,1
12816,8,Czech Republic,153,1,1,100,1,0,0,1,1
12919,8,Czech Republic,168,1,1,100,0,1,0,1,1
13064,8,Czech Republic,173,4,1,0,0,0,0,1,1
12810,8,Czech Republic,153,1,0,100,0,0,0,1,1
12809,8,Czech Republic,153,1,0,100,1,0,0,1,1
12878,8,Czech Republic,158,3,0,100,0,0,0,1,1
12867,8,Czech Republic,158,2,0,100,1,0,0,1,0
13031,8,Czech Republic,173,3,1,100,0,0,0,1,0
12877,8,Czech Republic,158,3,0,100,0,0,0,0,1
12815,8,Czech Republic,153,1,1,100,1,1,1,1,1
12879,8,Czech Republic,158,3,0,100,1,0,0,1,0
13013,8,Czech Republic,173,2,1,100,1,0,1,1,1
13072,8,Czech Republic,173,5,0,0,1,1,1,1,1
12938,8,Czech Republic,168,3,0,0,1,0,0,1,0
12724,8,Czech Republic,37,2,1,100,1,1,1,1,1
12974,8,Czech Republic,173,1,1,0,1,0,1,1,1
12759,8,Czech Republic,37,5,0,100,1,1,0,1,0
12835,8,Czech Republic,153,4,0,100,0,0,0,1,1
12990,8,Czech Republic,173,2,0,100,1,0,0,1,0
12715,8,Czech Republic,37,2,0,100,0,0,0,1,0
13028,8,Czech Republic,173,3,0,0,1,1,0,1,0
12975,8,Czech Republic,173,1,1,100,0,0,0,1,1
12871,8,Czech Republic,158,2,1,100,0,0,1,1,1
12698,8,Czech Republic,37,1,0,100,0,0,0,1,1
12808,8,Czech Republic,153,1,0,100,1,1,0,0,1
13046,8,Czech Republic,173,4,0,0,1,0,0,0,0
13037,8,Czech Republic,173,3,1,100,1,0,0,1,0
12707,8,Czech Republic,37,1,1,100,0,0,0,1,0
12912,8,Czech Republic,168,1,0,100,0,1,0,1,1
13026,8,Czech Republic,173,3,0,100,0,0,0,1,1
12740,8,Czech Republic,37,3,1,100,0,1,0,0,1
12830,8,Czech Republic,153,3,1,100,0,0,0,1,1
12893,8,Czech Republic,158,4,1,0,0,0,0,1,1
12836,8,Czech Republic,153,4,1,0,0,0,1,1,1
12733,8,Czech Republic,37,3,0,0,0,0,0,1,1
12960,8,Czech Republic,168,5,1,100,1,0,0,1,1
12988,8,Czech Republic,173,2,0,0,0,0,0,0,0
13014,8,Czech Republic,173,2,1,100,0,1,0,1,1
13076,8,Czech Republic,173,5,0,100,0,0,1,1,1
13038,8,Czech Republic,173,3,1,100,0,0,1,1,1
12979,8,Czech Republic,173,1,1,100,0,1,0,1,1
12934,8,Czech Republic,168,3,0,100,1,1,1,0,1
12739,8,Czech Republic,37,3,1,0,0,0,0,0,0
12954,8,Czech Republic,168,5,0,0,1,0,0,1,1
13016,8,Czech Republic,173,3,0,100,0,1,0,1,1
13093,8,Czech Republic,173,5,1,100,0,0,1,1,1
12914,8,Czech Republic,168,1,0,100,0,1,0,1,1
12950,8,Czech Republic,168,4,1,0,0,0,0,1,1
12720,8,Czech Republic,37,2,1,100,1,0,0,0,0
12932,8,Czech Republic,168,2,1,100,1,0,0,0,0
12820,8,Czech Republic,153,2,0,100,1,0,0,1,1
12749,8,Czech Republic,37,4,0,100,1,0,0,1,1
12829,8,Czech Republic,153,3,0,0,1,1,0,1,0
12785,8,Czech Republic,108,2,0,100,1,0,0,1,1
12802,8,Czech Republic,108,5,0,0,0,0,0,1,0
12982,8,Czech Republic,173,1,1,100,0,1,0,1,1
12737,8,Czech Republic,37,3,1,100,1,0,0,1,1
12949,8,Czech Republic,168,4,1,100,0,0,0,1,1
12969,8,Czech Republic,173,1,0,100,0,1,0,1,1
12894,8,Czech Republic,158,4,1,0,1,0,0,1,1
12943,8,Czech Republic,168,3,1,100,0,0,0,1,0
12773,8,Czech Republic,108,1,0,100,0,0,0,1,1
12884,8,Czech Republic,158,3,1,100,0,0,1,1,1
12888,8,Czech Republic,158,4,0,0,0,1,0,1,1
13010,8,Czech Republic,173,2,1,100,1,0,1,1,1
12906,8,Czech Republic,158,5,1,100,1,1,1,1,1
12967,8,Czech Republic,173,1,0,100,0,0,1,1,1
12957,8,Czech Republic,168,5,1,100,1,0,0,1,1
13066,8,Czech Republic,173,5,0,0,1,0,0,1,1
12863,8,Czech Republic,158,2,0,100,1,0,0,1,1
12989,8,Czech Republic,173,2,0,100,1,0,0,0,0
12922,8,Czech Republic,168,2,0,100,1,0,0,1,0
13009,8,Czech Republic,173,2,1,100,0,0,0,1,1
13058,8,Czech Republic,173,4,1,0,0,0,0,1,1
13094,8,Czech Republic,173,5,1,100,1,0,1,1,1
13073,8,Czech Republic,173,5,0,0,0,0,0,1,0
12866,8,Czech Republic,158,2,0,100,1,0,0,1,0
13091,8,Czech Republic,173,5,1,100,1,0,0,1,0
12861,8,Czech Republic,158,1,1,100,1,0,0,1,1
13044,8,Czech Republic,173,4,0,0,0,0,0,1,1
12697,8,Czech Republic,37,1,0,100,0,0,0,1,1
13075,8,Czech Republic,173,5,0,0,1,1,0,1,0
13023,8,Czech Republic,173,3,0,100,1,1,0,1,1
12933,8,Czech Republic,168,3,0,100,0,0,0,1,1
12881,8,Czech Republic,158,3,1,100,1,0,0,1,1
12993,8,Czech Republic,173,2,0,0,0,0,0,1,0
12751,8,Czech Republic,37,4,1,0,0,0,0,1,1
13049,8,Czech Republic,173,4,0,0,0,0,0,1,1
12873,8,Czech Republic,158,2,1,100,1,0,1,1,1
12709,8,Czech Republic,37,1,1,100,1,1,0,1,1
12978,8,Czech Republic,173,1,1,100,0,0,0,1,1
12705,8,Czech Republic,37,1,1,100,0,0,1,1,1
12824,8,Czech Republic,153,2,1,0,1,1,1,1,1
12761,8,Czech Republic,37,5,0,100,1,1,0,1,0
12741,8,Czech Republic,37,3,1,100,1,1,0,1,0
13056,8,Czech Republic,173,4,1,0,1,0,0,1,1
12699,8,Czech Republic,37,1,0,100,0,0,0,1,1
12874,8,Czech Republic,158,2,1,100,0,0,0,1,0
12891,8,Czech Republic,158,4,0,100,1,0,0,1,1
13021,8,Czech Republic,173,3,0,0,1,0,0,1,1
13081,8,Czech Republic,173,5,0,0,0,1,0,1,0
12735,8,Czech Republic,37,3,1,100,0,0,0,1,0
12987,8,Czech Republic,173,2,0,100,0,0,0,1,1
13079,8,Czech Republic,173,5,0,0,1,0,0,1,1
12921,8,Czech Republic,168,1,1,100,0,0,1,1,1
12946,8,Czech Republic,168,4,0,0,0,1,0,1,1
12889,8,Czech Republic,158,4,0,100,1,0,0,1,1
12940,8,Czech Republic,168,3,1,100,0,0,0,1,1
12716,8,Czech Republic,37,2,0,100,1,0,0,1,1
12837,8,Czech Republic,153,4,1,100,1,0,0,1,0
12965,8,Czech Republic,173,1,0,0,0,0,0,1,1
12826,8,Czech Republic,153,3,0,100,1,0,0,1,1
12917,8,Czech Republic,168,1,1,100,1,0,0,1,1
12766,8,Czech Republic,37,5,1,100,0,0,0,0,1
13007,8,Czech Republic,173,2,1,100,1,1,0,0,1
12887,8,Czech Republic,158,4,0,0,1,0,0,1,1
12782,8,Czech Republic,108,2,0,100,1,0,0,1,1
12803,8,Czech Republic,108,5,1,100,0,0,1,1,1
12909,8,Czech Republic,158,5,1,100,0,1,1,0,1
13020,8,Czech Republic,173,3,0,100,0,1,0,1,0
12806,8,Czech Republic,108,5,1,0,1,0,0,1,0
12913,8,Czech Republic,168,1,0,100,0,0,0,1,1
12926,8,Czech Republic,168,2,0,100,0,0,0,1,1
12786,8,Czech Republic,108,2,0,0,1,0,0,1,1
12953,8,Czech Republic,168,5,0,0,0,1,0,1,0
13043,8,Czech Republic,173,3,1,100,1,1,0,0,0
12905,8,Czech Republic,158,5,0,100,1,1,0,1,0
13061,8,Czech Republic,173,4,1,100,1,0,0,1,0
13054,8,Czech Republic,173,4,1,100,1,0,0,1,1
12851,8,Czech Republic,158,1,0,0,0,0,1,1,1
12899,8,Czech Republic,158,4,1,100,1,0,0,1,0
13068,8,Czech Republic,173,5,0,0,1,1,0,1,0
13041,8,Czech Republic,173,3,1,100,0,1,0,1,0
13057,8,Czech Republic,173,4,1,100,0,1,1,1,1
12763,8,Czech Republic,37,5,0,0,1,0,0,1,1
12900,8,Czech Republic,158,5,0,100,0,0,0,1,0
12770,8,Czech Republic,108,1,0,100,0,0,1,1,1
12813,8,Czech Republic,153,1,1,0,0,1,1,1,1
12834,8,Czech Republic,153,3,1,100,0,0,0,1,1
12915,8,Czech Republic,168,1,0,100,0,0,0,1,1
12811,8,Czech Republic,153,1,0,0,1,0,0,1,0
14319,11,Germany,52,4,1,100,1,0,0,1,0
14303,11,Germany,52,2,1,100,0,0,0,1,1
14287,11,Germany,52,1,0,100,1,0,0,1,1
14292,11,Germany,52,1,1,0,0,1,0,1,1
14460,11,Germany,80,5,0,100,0,0,0,0,0
14548,11,Germany,135,4,1,0,1,1,0,1,1
14291,11,Germany,52,1,1,100,0,1,0,1,0
14278,11,Germany,23,5,1,100,0,1,1,0,0
14417,11,Germany,80,1,1,0,0,0,0,1,1
14489,11,Germany,107,3,1,100,0,0,1,1,1
14269,11,Germany,23,5,0,0,1,1,1,0,0
14256,11,Germany,23,4,0,0,1,1,0,1,1
14255,11,Germany,23,4,0,0,1,1,0,1,1
14545,11,Germany,135,4,1,0,1,1,0,1,1
14299,11,Germany,52,2,0,100,1,0,0,1,0
14471,11,Germany,107,1,0,100,1,0,0,1,0
14245,11,Germany,23,3,1,100,0,1,0,1,0
14564,11,Germany,198,1,1,100,0,1,0,1,0
14229,11,Germany,23,2,1,100,1,0,1,0,0
14296,11,Germany,52,2,0,100,0,0,1,1,0
14224,11,Germany,23,2,1,100,1,0,0,1,0
14222,11,Germany,23,2,0,100,0,0,0,1,0
14453,11,Germany,80,4,1,100,1,0,0,0,1
14541,11,Germany,135,4,0,0,0,1,0,1,1
14201,11,Germany,23,1,0,0,1,0,0,1,1
14242,11,Germany,23,3,1,100,0,1,0,1,0
14549,11,Germany,135,5,0,100,1,1,1,1,0
14223,11,Germany,23,2,0,0,0,0,1,1,0
14271,11,Germany,23,5,0,0,0,0,0,1,0
14502,11,Germany,107,5,1,100,1,0,1,1,0
14261,11,Germany,23,4,1,0,1,0,0,0,0
14525,11,Germany,135,2,1,100,1,0,0,1,1
14274,11,Germany,23,5,0,100,0,1,1,1,0
14293,11,Germany,52,1,1,100,1,1,1,1,0
14246,11,Germany,23,3,1,0,0,0,0,1,0
14416,11,Germany,80,1,1,100,0,1,0,1,1
14375,11,Germany,66,2,0,100,0,0,0,1,1
14373,11,Germany,66,1,1,0,0,0,0,1,1
14487,11,Germany,107,3,1,100,0,1,0,1,1
14314,11,Germany,52,4,0,0,1,1,0,1,0
14422,11,Germany,80,2,0,100,1,0,0,1,1
14577,11,Germany,198,3,0,100,1,0,1,1,0
14583,11,Germany,198,4,0,0,1,1,0,1,1
14328,11,Germany,52,5,1,100,0,0,0,1,0
14392,11,Germany,66,4,0,0,1,1,0,1,1
14361,11,Germany,59,5,0,100,1,0,0,1,0
14430,11,Germany,80,2,1,100,0,0,1,1,0
14228,11,Germany,23,2,1,100,1,0,0,0,1
14334,11,Germany,59,1,0,100,1,0,0,1,0
14482,11,Germany,107,2,1,100,1,0,0,1,1
14281,11,Germany,23,5,1,100,1,0,0,1,0
14391,11,Germany,66,4,0,0,1,1,0,1,1
14486,11,Germany,107,3,0,0,1,1,1,0,0
14508,11,Germany,135,1,0,100,0,0,0,1,1
14230,11,Germany,23,2,1,100,0,0,0,0,0
14472,11,Germany,107,1,0,100,0,1,0,0,0
14490,11,Germany,107,3,1,100,0,0,1,1,0
14410,11,Germany,80,1,0,100,1,1,0,1,0
14418,11,Germany,80,1,1,100,0,0,0,1,0
14227,11,Germany,23,2,1,0,1,1,1,0,0
14254,11,Germany,23,4,0,0,1,0,0,1,0
14512,11,Germany,135,1,1,100,0,0,0,1,1
14576,11,Germany,198,3,0,0,1,0,0,1,0
14280,11,Germany,23,5,1,100,1,1,1,0,1
14251,11,Germany,23,4,0,0,1,0,1,1,1
14219,11,Germany,23,2,0,100,1,1,1,0,0
14298,11,Germany,52,2,0,100,1,0,1,1,0
14596,11,Germany,198,5,1,0,1,1,0,1,0
14226,11,Germany,23,2,1,100,1,1,0,0,1
14358,11,Germany,59,4,1,100,1,0,1,1,0
14477,11,Germany,107,2,0,0,0,0,0,1,0
14454,11,Germany,80,4,1,100,1,0,0,1,1
14507,11,Germany,135,1,0,100,0,0,0,1,0
14436,11,Germany,80,3,0,0,1,1,1,1,0
14523,11,Germany,135,2,1,100,1,0,1,1,1
14205,11,Germany,23,1,0,0,1,0,0,1,0
14491,11,Germany,107,4,0,0,0,0,1,1,0
14584,11,Germany,198,4,0,0,0,1,0,1,1
14587,11,Germany,198,4,1,0,0,0,0,1,1
14383,11,Germany,66,3,0,0,0,0,0,1,0
14240,11,Germany,23,3,0,100,0,1,1,1,0
14390,11,Germany,66,3,1,100,1,1,0,1,0
14570,11,Germany,198,2,0,100,0,0,0,1,1
14441,11,Germany,80,3,1,100,0,0,0,1,0
14353,11,Germany,59,4,0,0,0,0,1,1,0
14326,11,Germany,52,5,0,0,0,1,0,1,0
14268,11,Germany,23,5,0,100,1,0,1,1,0
14367,11,Germany,66,1,0,100,0,1,0,1,1
14259,11,Germany,23,4,0,0,1,0,0,1,0
14312,11,Germany,52,3,1,100,0,0,0,1,0
14468,11,Germany,80,5,1,100,1,0,0,1,0
14543,11,Germany,135,4,1,0,1,0,0,1,1
14466,11,Germany,80,5,1,100,1,0,1,0,0
14197,11,Germany,23,1,0,100,0,0,1,1,0
14273,11,Germany,23,5,0,100,0,1,0,1,1
14409,11,Germany,80,1,0,100,0,0,0,1,0
14275,11,Germany,23,5,0,100,0,0,1,1,0
14447,11,Germany,80,4,0,0,0,1,1,1,0
14363,11,Germany,59,5,0,100,1,0,0,1,0
14235,11,Germany,23,3,0,0,0,1,0,1,1
14309,11,Germany,52,3,1,0,0,0,0,1,0
14304,11,Germany,52,3,0,100,0,0,1,1,0
14387,11,Germany,66,3,1,0,0,1,1,1,0
14421,11,Germany,80,2,0,100,1,0,0,1,1
14252,11,Germany,23,4,0,0,1,0,0,1,1
14220,11,Germany,23,2,0,100,1,0,1,0,0
14340,11,Germany,59,2,0,0,0,0,0,1,0
14404,11,Germany,66,5,1,100,1,0,1,1,0
14399,11,Germany,66,5,0,100,1,1,1,0,1
14429,11,Germany,80,2,1,100,1,0,0,0,1
14374,11,Germany,66,1,1,100,0,0,0,1,0
14455,11,Germany,80,4,1,100,0,1,0,0,0
14248,11,Germany,23,3,1,0,1,1,0,1,0
14481,11,Germany,107,2,1,0,1,0,0,1,0
14198,11,Germany,23,1,0,100,1,1,0,0,1
14329,11,Germany,52,5,1,100,0,0,0,1,0
14504,11,Germany,135,1,0,100,0,1,0,1,0
14488,11,Germany,107,3,1,0,0,0,0,1,1
14241,11,Germany,23,3,0,0,0,0,0,1,1
14558,11,Germany,135,5,1,100,1,0,0,1,1
14402,11,Germany,66,5,1,100,1,1,1,1,1
14207,11,Germany,23,1,1,100,1,0,0,1,1
14589,11,Germany,198,4,1,0,0,0,1,1,1
14408,11,Germany,80,1,0,100,0,1,0,1,1
14305,11,Germany,52,3,0,100,0,1,0,1,1
14377,11,Germany,66,2,0,100,0,0,0,1,0
14449,11,Germany,80,4,0,0,1,0,1,1,0
14479,11,Germany,107,2,0,100,1,0,0,1,0
14311,11,Germany,52,3,1,100,0,0,0,1,1
14467,11,Germany,80,5,1,100,1,1,0,0,1
14236,11,Germany,23,3,0,100,0,1,1,1,0
14443,11,Germany,80,3,1,0,0,1,1,1,0
14437,11,Germany,80,3,0,0,0,0,0,1,0
14579,11,Germany,198,3,1,100,1,0,1,1,0
14343,11,Germany,59,2,1,0,1,0,0,1,1
14571,11,Germany,198,2,0,100,1,1,0,1,1
14560,11,Germany,198,1,0,100,1,0,0,1,1
14581,11,Germany,198,3,1,100,0,0,0,1,0
14527,11,Germany,135,2,1,100,0,0,1,1,0
14211,11,Germany,23,1,1,100,1,0,0,1,1
14428,11,Germany,80,2,1,100,0,0,0,1,0
14243,11,Germany,23,3,1,100,0,1,1,1,0
14277,11,Germany,23,5,1,0,1,1,0,0,0
14389,11,Germany,66,3,1,100,0,0,0,1,1
14221,11,Germany,23,2,0,0,0,0,0,0,1
14320,11,Germany,52,4,1,0,0,0,0,1,1
14585,11,Germany,198,4,0,0,1,0,0,1,0
14494,11,Germany,107,4,1,0,1,0,0,1,0
14330,11,Germany,52,5,1,100,0,1,0,1,0
14561,11,Germany,198,1,0,100,0,0,0,1,1
14463,11,Germany,80,5,0,100,0,0,0,1,0
14537,11,Germany,135,3,1,100,1,1,0,1,1
14458,11,Germany,80,4,1,0,1,1,0,1,0
14339,11,Germany,59,2,0,100,1,0,0,1,0
14396,11,Germany,66,4,1,0,0,1,0,1,1
14595,11,Germany,198,5,1,100,0,1,0,1,0
14593,11,Germany,198,5,0,0,1,1,0,0,0
14238,11,Germany,23,3,0,100,0,0,1,1,0
14588,11,Germany,198,4,1,0,0,0,0,1,1
14582,11,Germany,198,4,0,100,0,0,1,1,0
14214,11,Germany,23,1,1,100,1,0,1,1,1
14578,11,Germany,198,3,1,100,0,0,0,1,0
14574,11,Germany,198,2,1,100,1,0,1,1,0
14382,11,Germany,66,2,1,100,1,0,1,1,0
14569,11,Germany,198,2,0,0,1,0,0,1,0
14568,11,Germany,198,2,0,100,1,1,0,1,1
14567,11,Germany,198,1,1,100,0,0,0,1,1
14565,11,Germany,198,1,1,100,1,0,0,1,0
14562,11,Germany,198,1,0,0,0,1,0,1,1
14356,11,Germany,59,4,1,0,1,0,0,1,0
14552,11,Germany,135,5,0,100,0,1,0,0,1
14546,11,Germany,135,4,1,0,0,0,0,1,1
14263,11,Germany,23,4,1,100,1,0,0,1,1
14452,11,Germany,80,4,1,100,1,1,0,1,0
14590,11,Germany,198,5,0,0,1,1,1,1,0
14411,11,Germany,80,1,0,100,0,0,1,1,0
14483,11,Germany,107,2,1,0,1,0,0,1,1
14414,11,Germany,80,1,1,100,1,1,0,1,1
14509,11,Germany,135,1,0,100,1,0,0,1,1
14536,11,Germany,135,3,1,0,1,1,0,1,0
14532,11,Germany,135,3,0,0,0,1,0,1,1
14531,11,Germany,135,3,0,100,1,1,0,1,1
14540,11,Germany,135,4,0,100,1,1,0,1,1
14386,11,Germany,66,3,0,100,0,1,0,1,0
14510,11,Germany,135,1,1,100,0,0,0,1,0
14518,11,Germany,135,2,0,100,0,0,0,1,0
14514,11,Germany,135,1,1,100,1,0,1,1,0
14513,11,Germany,135,1,1,100,0,0,0,1,1
14347,11,Germany,59,3,0,100,0,1,1,1,0
14451,11,Germany,80,4,0,0,0,0,0,1,0
14283,11,Germany,23,5,1,100,1,0,0,1,0
14233,11,Germany,23,3,0,0,0,0,0,1,1
14215,11,Germany,23,2,0,100,1,1,0,1,1
14501,11,Germany,107,5,1,100,1,0,0,1,0
14555,11,Germany,135,5,1,100,0,1,0,1,1
14288,11,Germany,52,1,0,100,0,0,0,1,1
14290,11,Germany,52,1,1,100,0,1,0,1,0
14225,11,Germany,23,2,1,0,1,0,0,1,1
14438,11,Germany,80,3,0,0,0,1,0,1,1
14520,11,Germany,135,2,0,0,1,0,1,1,0
14572,11,Germany,198,2,1,100,0,1,0,1,0
14445,11,Germany,80,3,1,100,0,0,1,1,0
14448,11,Germany,80,4,0,0,1,0,0,1,1
14300,11,Germany,52,2,1,100,0,1,0,1,0
14338,11,Germany,59,1,1,100,0,0,0,1,1
14573,11,Germany,198,2,1,0,1,1,0,1,0
14362,11,Germany,59,5,0,0,0,0,0,1,0
14427,11,Germany,80,2,1,100,1,0,1,1,0
14413,11,Germany,80,1,0,100,0,0,0,1,1
14426,11,Germany,80,2,0,0,1,1,1,1,0
14250,11,Germany,23,3,1,0,1,0,0,1,0
14284,11,Germany,23,5,1,100,1,0,0,1,1
14348,11,Germany,59,3,0,0,0,0,1,1,0
14336,11,Germany,59,1,1,0,1,0,0,1,1
14492,11,Germany,107,4,0,0,0,1,0,1,0
14218,11,Germany,23,2,0,0,1,0,1,1,0
14371,11,Germany,66,1,1,100,0,0,1,1,0
14401,11,Germany,66,5,0,0,1,0,1,1,0
14372,11,Germany,66,1,1,100,1,0,0,1,1
14419,11,Germany,80,1,1,100,1,1,0,1,1
14496,11,Germany,107,4,1,0,0,0,1,1,0
14442,11,Germany,80,3,1,100,0,1,0,1,1
14534,11,Germany,135,3,1,100,1,1,0,1,1
14450,11,Germany,80,4,0,0,0,0,0,1,1
14397,11,Germany,66,4,1,0,1,1,0,1,1
14295,11,Germany,52,2,0,100,1,1,0,1,0
14539,11,Germany,135,4,0,0,0,0,0,1,0
14301,11,Germany,52,2,1,100,0,0,0,1,0
14424,11,Germany,80,2,0,100,0,0,0,1,1
14350,11,Germany,59,3,1,100,0,1,1,1,0
14461,11,Germany,80,5,0,0,1,0,0,1,1
14266,11,Germany,23,4,1,0,1,0,0,1,1
14257,11,Germany,23,4,0,0,1,0,1,1,1
14440,11,Germany,80,3,1,100,1,1,0,1,1
14415,11,Germany,80,1,1,100,0,1,0,1,0
14267,11,Germany,23,4,1,100,1,0,0,1,1
14342,11,Germany,59,2,1,100,0,0,0,1,0
14380,11,Germany,66,2,1,0,0,1,0,0,1
14234,11,Germany,23,3,0,100,0,1,1,0,0
14475,11,Germany,107,1,1,100,1,0,0,1,1
14420,11,Germany,80,1,1,100,1,0,0,1,1
14456,11,Germany,80,4,1,0,1,1,0,1,0
14204,11,Germany,23,1,0,100,0,0,0,1,1
14270,11,Germany,23,5,0,0,1,1,0,0,1
14393,11,Germany,66,4,0,0,1,1,0,1,1
14551,11,Germany,135,5,0,100,1,1,1,1,0
14528,11,Germany,135,3,0,0,0,0,0,1,0
14272,11,Germany,23,5,0,100,0,1,1,1,0
14385,11,Germany,66,3,0,100,1,0,0,1,0
14544,11,Germany,135,4,1,0,1,0,0,1,1
14379,11,Germany,66,2,1,100,1,1,0,1,1
14530,11,Germany,135,3,0,100,0,0,0,1,0
14586,11,Germany,198,4,1,0,1,0,0,1,1
14497,11,Germany,107,5,0,100,1,0,0,1,0
14559,11,Germany,135,5,1,100,0,0,0,1,1
14592,11,Germany,198,5,0,100,1,1,1,0,0
14515,11,Germany,135,1,1,100,0,0,0,1,1
14538,11,Germany,135,4,0,0,1,1,0,1,0
14433,11,Germany,80,3,0,100,0,1,0,1,0
14318,11,Germany,52,4,1,0,1,0,0,1,1
14431,11,Germany,80,2,1,100,0,0,0,1,1
14213,11,Germany,23,1,1,100,0,1,0,1,1
14563,11,Germany,198,1,0,0,1,1,0,1,1
14529,11,Germany,135,3,0,0,0,0,1,1,0
14203,11,Germany,23,1,0,100,1,1,0,1,1
14307,11,Germany,52,3,0,0,0,0,0,1,0
14498,11,Germany,107,5,0,100,1,0,0,0,0
14394,11,Germany,66,4,0,0,1,0,0,1,0
14302,11,Germany,52,2,1,100,0,1,0,1,0
14553,11,Germany,135,5,0,100,0,1,0,1,0
14384,11,Germany,66,3,0,100,0,1,0,1,1
14327,11,Germany,52,5,0,0,0,0,0,1,1
14337,11,Germany,59,1,1,0,1,0,0,1,1
14434,11,Germany,80,3,0,0,0,0,0,1,1
14297,11,Germany,52,2,0,0,1,1,1,1,0
14247,11,Germany,23,3,1,100,0,0,0,0,0
14313,11,Germany,52,4,0,0,1,0,0,1,0
14499,11,Germany,107,5,0,100,1,1,0,1,0
14324,11,Germany,52,5,0,100,0,1,1,1,0
14286,11,Germany,52,1,0,100,0,1,0,1,1
14439,11,Germany,80,3,0,0,0,1,0,1,1
14542,11,Germany,135,4,0,0,1,0,0,1,1
14333,11,Germany,59,1,0,100,1,0,0,1,1
14470,11,Germany,107,1,0,100,1,0,0,0,0
14249,11,Germany,23,3,1,0,0,0,1,1,0
14575,11,Germany,198,3,0,0,0,0,0,1,0
14200,11,Germany,23,1,0,100,1,1,0,1,0
14210,11,Germany,23,1,1,100,1,0,0,1,1
14516,11,Germany,135,2,0,100,0,1,0,1,0
14260,11,Germany,23,4,1,0,1,1,0,1,1
14446,11,Germany,80,3,1,0,1,1,0,1,0
14370,11,Germany,66,1,0,0,1,0,1,1,0
14407,11,Germany,80,1,0,100,0,0,0,0,1
14206,11,Germany,23,1,1,100,0,1,0,1,1
14378,11,Germany,66,2,0,100,1,0,0,1,0
14253,11,Germany,23,4,0,100,1,0,0,1,1
14331,11,Germany,52,5,1,100,0,0,0,1,1
14381,11,Germany,66,2,1,100,0,1,1,1,1
14405,11,Germany,66,5,1,100,1,1,0,1,0
14400,11,Germany,66,5,0,100,1,0,0,1,1
14505,11,Germany,135,1,0,100,0,0,0,1,1
14566,11,Germany,198,1,1,0,0,0,0,1,1
14580,11,Germany,198,3,1,100,0,0,0,1,0
14524,11,Germany,135,2,1,100,1,0,0,0,0
14285,11,Germany,52,1,0,100,1,1,1,0,1
14388,11,Germany,66,3,1,0,0,1,0,1,0
14208,11,Germany,23,1,1,0,1,0,0,1,0
14365,11,Germany,59,5,1,0,1,1,1,1,0
14265,11,Germany,23,4,1,100,1,1,0,1,0
14199,11,Germany,23,1,0,0,1,1,0,1,1
14533,11,Germany,135,3,1,100,0,1,0,1,1
14476,11,Germany,107,1,1,100,1,0,0,1,0
14425,11,Germany,80,2,0,100,1,0,0,0,0
14526,11,Germany,135,2,1,0,1,1,0,0,0
14480,11,Germany,107,2,0,100,1,1,0,1,1
14503,11,Germany,107,5,1,100,1,1,0,1,0
14432,11,Germany,80,2,1,100,0,1,0,1,0
14216,11,Germany,23,2,0,100,1,0,0,1,0
14351,11,Germany,59,3,1,0,0,1,0,1,0
14556,11,Germany,135,5,1,100,1,1,1,1,0
14289,11,Germany,52,1,0,100,0,1,0,1,0
14444,11,Germany,80,3,1,0,0,1,0,1,1
14459,11,Germany,80,5,0,100,1,0,0,1,0
14346,11,Germany,59,3,0,100,0,0,0,1,1
14495,11,Germany,107,4,1,0,0,0,1,1,0
14554,11,Germany,135,5,0,0,1,1,0,1,0
14279,11,Germany,23,5,1,100,0,1,1,1,0
14474,11,Germany,107,1,1,100,1,0,0,1,0
14323,11,Germany,52,5,0,100,0,0,0,1,1
14294,11,Germany,52,1,1,0,1,0,0,1,1
14282,11,Germany,23,5,1,0,1,0,0,1,1
14376,11,Germany,66,2,0,0,0,0,1,1,0
14359,11,Germany,59,4,1,100,1,1,0,1,0
14423,11,Germany,80,2,0,0,0,0,0,1,0
14366,11,Germany,59,5,1,100,0,0,1,1,1
14341,11,Germany,59,2,0,100,1,0,0,1,1
14209,11,Germany,23,1,1,100,1,0,0,1,1
14369,11,Germany,66,1,0,100,0,0,0,1,0
14517,11,Germany,135,2,0,100,1,1,0,1,1
14493,11,Germany,107,4,0,0,1,0,0,1,1
14258,11,Germany,23,4,0,0,1,0,0,1,0
14485,11,Germany,107,3,0,0,0,1,0,1,0
14217,11,Germany,23,2,0,0,1,0,0,0,1
14412,11,Germany,80,1,0,100,1,1,0,1,0
14406,11,Germany,66,5,1,100,1,1,1,1,0
14308,11,Germany,52,3,1,0,0,1,0,1,0
14484,11,Germany,107,3,0,0,0,0,1,1,0
14315,11,Germany,52,4,0,100,1,0,0,1,1
14403,11,Germany,66,5,1,0,1,1,1,0,1
14316,11,Germany,52,4,0,0,1,0,0,1,1
14398,11,Germany,66,4,1,0,1,1,0,1,1
14212,11,Germany,23,1,1,100,0,0,0,1,0
